FID,obsID,species,class,order,year,month,day,dcmlLng,dcmlLtt,indvdlC,bssOfRc,desert
180615,180673,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2020,2,9,-116.264108,33.185441,0,HUMAN_OBSERVATION,
180632,180690,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2019,9,9,-116.559821,33.774792,0,HUMAN_OBSERVATION,
180642,180700,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2016,11,12,-116.362787,33.79047,0,HUMAN_OBSERVATION,
180650,180708,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2017,12,18,-116.322577,33.038785,0,HUMAN_OBSERVATION,
180651,180709,Gopherus agassizii,Reptilia,Testudines,2020,4,21,-116.375265,33.728135,0,HUMAN_OBSERVATION,
180717,180775,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2017,11,5,-116.354647,33.411159,0,HUMAN_OBSERVATION,
180722,180780,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2016,8,22,-116.421194,33.79638,0,HUMAN_OBSERVATION,
180757,180815,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2013,8,14,-116.197781,32.675781,0,HUMAN_OBSERVATION,
180828,180886,Melanerpes uropygialis,Aves,Piciformes,2015,5,17,-114.589205,32.80423,0,HUMAN_OBSERVATION,
180858,180916,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2020,4,1,-116.392779,33.424939,0,HUMAN_OBSERVATION,
180894,180952,Melanerpes uropygialis,Aves,Piciformes,2019,12,13,-114.485,32.89994,1,HUMAN_OBSERVATION,
180922,180980,Buteo swainsoni,Aves,Accipitriformes,2015,3,15,-116.348694,33.278233,8,HUMAN_OBSERVATION,
180930,180988,Melanerpes uropygialis,Aves,Piciformes,2010,2,14,-115.60416,33.192356,0,HUMAN_OBSERVATION,
180931,180989,Melanerpes uropygialis,Aves,Piciformes,2013,12,13,-114.533394,33.604034,1,HUMAN_OBSERVATION,
180943,181001,Buteo swainsoni,Aves,Accipitriformes,2008,8,6,-115.550766,32.978428,3,HUMAN_OBSERVATION,
180955,181013,Melanerpes uropygialis,Aves,Piciformes,2013,3,31,-115.542046,32.97538,1,HUMAN_OBSERVATION,
180960,181018,Melanerpes uropygialis,Aves,Piciformes,2017,1,26,-115.55444,32.968323,2,HUMAN_OBSERVATION,
180967,181025,Buteo swainsoni,Aves,Accipitriformes,2019,3,12,-116.348694,33.278233,5,HUMAN_OBSERVATION,
180973,181031,Buteo swainsoni,Aves,Accipitriformes,2019,3,14,-116.348694,33.278233,4,HUMAN_OBSERVATION,
181009,181067,Riparia riparia,Aves,Passeriformes,2010,8,6,-114.49892,33.699722,3,HUMAN_OBSERVATION,
181014,181072,Buteo swainsoni,Aves,Accipitriformes,2013,9,23,-114.597916,33.59285,18,HUMAN_OBSERVATION,
181016,181074,Buteo swainsoni,Aves,Accipitriformes,2017,4,12,-116.53558,33.98466,1,HUMAN_OBSERVATION,
181022,181080,Empidonax traillii,Aves,Passeriformes,2014,8,31,-115.39479,33.74029,12,HUMAN_OBSERVATION,
181026,181084,Empidonax traillii,Aves,Passeriformes,1999,5,31,-115.39479,33.74029,10,HUMAN_OBSERVATION,
181049,181107,Melanerpes uropygialis,Aves,Piciformes,2012,2,19,-115.55444,32.968323,0,HUMAN_OBSERVATION,
181077,181135,Buteo swainsoni,Aves,Accipitriformes,2019,9,3,-116.501015,33.79604,1,HUMAN_OBSERVATION,
181081,181139,Empidonax traillii,Aves,Passeriformes,2015,5,17,-115.66951,32.773834,1,HUMAN_OBSERVATION,
181116,181174,Melanerpes uropygialis,Aves,Piciformes,2013,1,11,-115.55444,32.968323,2,HUMAN_OBSERVATION,
181117,181175,Melanerpes uropygialis,Aves,Piciformes,2015,5,5,-115.55444,32.968323,3,HUMAN_OBSERVATION,
181121,181179,Melanerpes uropygialis,Aves,Piciformes,2013,12,14,-114.469,32.884605,2,HUMAN_OBSERVATION,
181139,181197,Melanerpes uropygialis,Aves,Piciformes,2004,2,13,-116.37485,33.25584,0,OBSERVATION,Mojave
181156,181214,Melanerpes uropygialis,Aves,Piciformes,2003,2,17,-115.52131,32.98923,0,OBSERVATION,
181171,181229,Buteo swainsoni,Aves,Accipitriformes,2008,2,18,-115.50986,33.132572,0,OBSERVATION,
181189,181247,Buteo swainsoni,Aves,Accipitriformes,2015,3,12,-116.348694,33.278233,150,HUMAN_OBSERVATION,
181208,181266,Riparia riparia,Aves,Passeriformes,2016,8,29,-115.6151,33.177467,2,HUMAN_OBSERVATION,
181240,181298,Riparia riparia,Aves,Passeriformes,2020,8,1,-115.709724,33.082695,1,HUMAN_OBSERVATION,
181244,181302,Melanerpes uropygialis,Aves,Piciformes,2013,8,25,-114.58868,32.80838,4,HUMAN_OBSERVATION,
181298,181356,Empidonax traillii,Aves,Passeriformes,2014,5,18,-116.314705,33.20896,1,HUMAN_OBSERVATION,Mojave
181352,181410,Melanerpes uropygialis,Aves,Piciformes,2015,1,3,-114.56466,32.796436,3,HUMAN_OBSERVATION,Mojave
181357,181415,Buteo swainsoni,Aves,Accipitriformes,2018,3,17,-115.709724,33.082695,16,HUMAN_OBSERVATION,
181415,181473,Melanerpes uropygialis,Aves,Piciformes,2012,5,1,-115.325375,33.625847,0,MACHINE_OBSERVATION,
181450,181508,Rallus obsoletus yumanensis,Aves,Gruiformes,2010,3,2,-114.478741,32.880741,0,MACHINE_OBSERVATION,
181536,181594,Rallus obsoletus yumanensis,Aves,Gruiformes,2000,3,18,-115.709724,33.082696,0,MACHINE_OBSERVATION,
181594,181652,Riparia riparia,Aves,Passeriformes,1990,7,15,-114.65583,33.525276,1,HUMAN_OBSERVATION,
181623,181681,Melanerpes uropygialis,Aves,Piciformes,2020,12,9,-114.48025,32.906734,4,HUMAN_OBSERVATION,
181672,181730,Melanerpes uropygialis,Aves,Piciformes,2014,1,18,-115.55402,32.970516,1,HUMAN_OBSERVATION,
181676,181734,Melanerpes uropygialis,Aves,Piciformes,2001,3,13,-115.60416,33.192356,0,HUMAN_OBSERVATION,
181683,181741,Buteo swainsoni,Aves,Accipitriformes,2014,10,13,-114.65622,33.488632,1,HUMAN_OBSERVATION,
181705,181763,Melanerpes uropygialis,Aves,Piciformes,2018,1,12,-114.48025,32.906734,1,HUMAN_OBSERVATION,
181741,181799,Agelaius tricolor,Aves,Passeriformes,2012,2,16,-116.1869,32.61962,70,HUMAN_OBSERVATION,
181748,181806,Melanerpes uropygialis,Aves,Piciformes,2017,2,5,-115.51929,32.7909,5,HUMAN_OBSERVATION,
181793,181851,Melanerpes uropygialis,Aves,Piciformes,2013,7,21,-115.5994,32.94161,5,HUMAN_OBSERVATION,Mojave
181818,181876,Haliaeetus leucocephalus,Aves,Accipitriformes,2018,12,23,-114.48025,32.906734,1,HUMAN_OBSERVATION,
181894,181952,Melanerpes uropygialis,Aves,Piciformes,2011,2,5,-115.69367,32.767105,1,HUMAN_OBSERVATION,
181937,181995,Melanerpes uropygialis,Aves,Piciformes,2017,1,20,-115.68415,32.781845,2,HUMAN_OBSERVATION,Mojave
181946,182004,Melanerpes uropygialis,Aves,Piciformes,2015,9,6,-115.5994,32.94161,4,HUMAN_OBSERVATION,San Joaquin
181957,182015,Uma inornata,Reptilia,Squamata,2015,9,12,-116.277074,33.762205,0,HUMAN_OBSERVATION,
181965,182023,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2020,8,15,-116.487995,33.821493,0,HUMAN_OBSERVATION,
181968,182026,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2019,5,5,-116.443344,33.295675,0,HUMAN_OBSERVATION,
181975,182033,Buteo swainsoni,Aves,Accipitriformes,2016,3,25,-116.321164,33.367795,0,HUMAN_OBSERVATION,
181984,182042,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2019,9,2,-116.483835,33.735009,0,HUMAN_OBSERVATION,
181994,182052,Danaus plexippus,Insecta,Lepidoptera,2017,3,26,-116.313025,33.189664,0,HUMAN_OBSERVATION,Sonoran
183941,183999,Melanerpes uropygialis,Aves,Piciformes,2019,10,13,-114.61429,33.022453,1,HUMAN_OBSERVATION,
183963,184021,Melanerpes uropygialis,Aves,Piciformes,2016,1,15,-115.55444,32.968323,3,HUMAN_OBSERVATION,
183972,184030,Melanerpes uropygialis,Aves,Piciformes,2014,8,24,-115.5994,32.94161,2,HUMAN_OBSERVATION,
183980,184038,Riparia riparia,Aves,Passeriformes,2015,8,29,-115.60416,33.192356,2,HUMAN_OBSERVATION,
184004,184062,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2017,11,28,-116.355073,33.080538,0,HUMAN_OBSERVATION,
184006,184064,Uma inornata,Reptilia,Squamata,2017,3,22,-116.532106,33.830539,0,HUMAN_OBSERVATION,
184071,184129,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2017,11,16,-116.460571,33.665338,0,HUMAN_OBSERVATION,
184101,184159,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2020,9,3,-116.590521,33.856459,0,HUMAN_OBSERVATION,
184142,184200,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2020,9,8,-116.497419,33.710026,0,HUMAN_OBSERVATION,
184163,184221,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2020,9,1,-114.696948,32.782497,0,HUMAN_OBSERVATION,
184184,184242,Empidonax traillii,Aves,Passeriformes,2011,6,18,-114.59679,33.61032,8,HUMAN_OBSERVATION,
184185,184243,Riparia riparia,Aves,Passeriformes,2019,9,9,-115.39479,33.74029,1,HUMAN_OBSERVATION,San Joaquin
184219,184277,Melanerpes uropygialis,Aves,Piciformes,2015,3,21,-115.68415,32.781845,2,HUMAN_OBSERVATION,
184230,184288,Melanerpes uropygialis,Aves,Piciformes,2013,9,1,-115.5994,32.94161,2,HUMAN_OBSERVATION,
184234,184292,Melanerpes uropygialis,Aves,Piciformes,2014,2,2,-115.51929,32.7909,4,HUMAN_OBSERVATION,
184255,184313,Empidonax traillii,Aves,Passeriformes,2019,5,24,-115.39479,33.74029,17,HUMAN_OBSERVATION,
184275,184333,Empidonax traillii,Aves,Passeriformes,2012,5,13,-115.51106,33.076588,1,HUMAN_OBSERVATION,
184276,184334,Riparia riparia,Aves,Passeriformes,2014,4,28,-115.59678,33.204044,17,HUMAN_OBSERVATION,Sonoran
184283,184341,Melanerpes uropygialis,Aves,Piciformes,2015,8,30,-115.55444,32.968323,3,HUMAN_OBSERVATION,
184292,184350,Empidonax traillii,Aves,Passeriformes,2018,10,7,-115.98008,33.462795,1,HUMAN_OBSERVATION,
184305,184363,Melanerpes uropygialis,Aves,Piciformes,2016,5,7,-115.32517,33.62611,2,HUMAN_OBSERVATION,
184668,184726,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2019,4,27,-116.466766,33.712278,0,HUMAN_OBSERVATION,
184712,184770,Puma concolor couguar,Mammalia,Carnivora,2019,7,20,-116.414667,33.270427,0,HUMAN_OBSERVATION,
184721,184779,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2020,2,29,-116.429145,33.243129,0,HUMAN_OBSERVATION,
184739,184797,Uma inornata,Reptilia,Squamata,2021,2,10,-116.290171,33.777687,0,HUMAN_OBSERVATION,
184788,184846,Empidonax traillii,Aves,Passeriformes,2013,8,11,-116.098857,32.657085,0,HUMAN_OBSERVATION,
184852,184910,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2020,9,3,-116.511754,33.81035,0,HUMAN_OBSERVATION,
184856,184914,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2019,7,16,-116.545074,33.75732,0,HUMAN_OBSERVATION,
184884,184942,Danaus plexippus,Insecta,Lepidoptera,2019,3,17,-116.407496,33.780786,0,HUMAN_OBSERVATION,
184891,184949,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2019,6,9,-116.40921,33.724733,0,HUMAN_OBSERVATION,
184936,184994,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2019,9,21,-116.329335,33.687423,0,HUMAN_OBSERVATION,San Joaquin
184937,184995,Empidonax traillii,Aves,Passeriformes,2020,9,13,-115.556081,32.96917,0,HUMAN_OBSERVATION,
184948,185006,Danaus plexippus,Insecta,Lepidoptera,2020,1,12,-116.37327,33.702262,0,HUMAN_OBSERVATION,Sonoran
184957,185015,Melanerpes uropygialis,Aves,Piciformes,2020,1,25,-114.864675,33.196564,0,HUMAN_OBSERVATION,
184966,185024,Melanerpes uropygialis,Aves,Piciformes,2002,4,27,-115.54274,32.992756,0,HUMAN_OBSERVATION,
184980,185038,Melanerpes uropygialis,Aves,Piciformes,2010,2,21,-114.158066,34.260056,1,HUMAN_OBSERVATION,
185000,185058,Melanerpes uropygialis,Aves,Piciformes,2012,4,12,-114.144,34.287594,2,HUMAN_OBSERVATION,
185015,185073,Melanerpes uropygialis,Aves,Piciformes,2011,11,24,-114.144,34.287594,1,HUMAN_OBSERVATION,
185047,185105,Melanerpes uropygialis,Aves,Piciformes,2020,4,15,-115.32517,33.62611,1,HUMAN_OBSERVATION,
185124,185182,Buteo swainsoni,Aves,Accipitriformes,2006,2,17,-116.3264,33.2567,0,OBSERVATION,
185178,185236,Melanerpes uropygialis,Aves,Piciformes,1990,5,2,-114.46656,32.88192,0,HUMAN_OBSERVATION,
185184,185242,Melanerpes uropygialis,Aves,Piciformes,2016,10,23,-115.32517,33.62611,1,HUMAN_OBSERVATION,
185191,185249,Melanerpes uropygialis,Aves,Piciformes,2015,2,1,-115.51929,32.7909,3,HUMAN_OBSERVATION,San Joaquin
185207,185265,Melanerpes uropygialis,Aves,Piciformes,2014,2,19,-114.534546,33.67103,1,HUMAN_OBSERVATION,
185209,185267,Melanerpes uropygialis,Aves,Piciformes,2013,9,21,-114.158066,34.260056,1,HUMAN_OBSERVATION,
185259,185317,Melanerpes uropygialis,Aves,Piciformes,2016,9,18,-115.550766,32.974796,2,HUMAN_OBSERVATION,
185272,185330,Buteo swainsoni,Aves,Accipitriformes,2018,4,22,-115.138435,33.012695,2,HUMAN_OBSERVATION,
185279,185337,Buteo swainsoni,Aves,Accipitriformes,2012,9,22,-114.6717,33.54431,6,HUMAN_OBSERVATION,Mojave
185292,185350,Melanerpes uropygialis,Aves,Piciformes,2016,3,2,-115.55444,32.968323,2,HUMAN_OBSERVATION,
185297,185355,Melanerpes uropygialis,Aves,Piciformes,2011,10,29,-115.51884,32.786987,3,HUMAN_OBSERVATION,
185303,185361,Empidonax traillii,Aves,Passeriformes,2016,5,26,-116.314705,33.20896,4,HUMAN_OBSERVATION,
185308,185366,Melanerpes uropygialis,Aves,Piciformes,2016,10,2,-115.32517,33.62611,1,HUMAN_OBSERVATION,
185325,185383,Empidonax traillii,Aves,Passeriformes,2015,9,6,-115.707214,33.091904,1,HUMAN_OBSERVATION,
186075,186133,Melanerpes uropygialis,Aves,Piciformes,2019,3,30,-115.325522,33.62583,0,HUMAN_OBSERVATION,
186079,186137,Buteo swainsoni,Aves,Accipitriformes,2019,4,3,-116.451695,33.954005,0,HUMAN_OBSERVATION,
186082,186140,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2020,10,24,-116.525603,33.657492,0,HUMAN_OBSERVATION,
186083,186141,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2019,6,6,-116.554324,33.798965,0,HUMAN_OBSERVATION,
186086,186144,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2018,11,1,-116.331977,32.97468,0,HUMAN_OBSERVATION,
186096,186154,Uma inornata,Reptilia,Squamata,2018,6,1,-116.452358,33.953927,0,HUMAN_OBSERVATION,
186097,186155,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2021,2,4,-116.415609,33.736592,0,HUMAN_OBSERVATION,
186106,186164,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2020,9,11,-116.381343,33.697728,0,HUMAN_OBSERVATION,
186139,186197,Coleonyx switaki,Reptilia,Squamata,2020,3,14,-116.142774,32.683407,0,HUMAN_OBSERVATION,Sonoran
186140,186198,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2019,9,2,-116.40341,33.669177,0,HUMAN_OBSERVATION,Sonoran
186165,186223,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2020,4,24,-116.409692,33.219952,0,HUMAN_OBSERVATION,
186187,186245,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2017,11,19,-116.211074,33.604462,0,HUMAN_OBSERVATION,
186253,186311,Buteo swainsoni,Aves,Accipitriformes,2021,3,22,-116.365639,33.297333,0,HUMAN_OBSERVATION,
186262,186320,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2009,11,15,-115.593924,33.631614,0,HUMAN_OBSERVATION,
186266,186324,Melanerpes uropygialis,Aves,Piciformes,2017,8,6,-115.554138,32.970458,0,HUMAN_OBSERVATION,
186279,186337,Gopherus agassizii,Reptilia,Testudines,2020,4,20,-116.288803,33.76728,0,HUMAN_OBSERVATION,
186284,186342,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2019,7,31,-116.442716,33.642537,0,HUMAN_OBSERVATION,
186318,186376,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2020,2,5,-116.510258,33.653831,0,HUMAN_OBSERVATION,
186324,186382,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2011,4,30,-116.335492,33.04474,0,HUMAN_OBSERVATION,
190536,190594,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2019,8,14,-116.547668,33.887769,0,HUMAN_OBSERVATION,
190560,190618,Uma inornata,Reptilia,Squamata,2016,3,13,-116.287695,33.736323,0,HUMAN_OBSERVATION,
190561,190619,Uma inornata,Reptilia,Squamata,2021,6,3,-116.254103,33.6792,0,HUMAN_OBSERVATION,
190598,190656,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2018,5,27,-116.285353,33.63638,0,HUMAN_OBSERVATION,
190605,190663,Melanerpes uropygialis,Aves,Piciformes,2010,3,1,-115.556081,32.96917,0,HUMAN_OBSERVATION,
190630,190688,Gopherus agassizii,Reptilia,Testudines,2014,7,27,-116.232775,33.355717,0,HUMAN_OBSERVATION,
190637,190695,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2020,11,19,-116.27883,33.021523,0,HUMAN_OBSERVATION,
190679,190737,Uma inornata,Reptilia,Squamata,2020,5,27,-116.498372,33.913759,0,HUMAN_OBSERVATION,
190699,190757,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2018,10,14,-116.428502,33.782307,0,HUMAN_OBSERVATION,
190721,190779,Melanerpes uropygialis,Aves,Piciformes,2013,7,14,-114.616692,33.015258,0,HUMAN_OBSERVATION,
190801,190859,Buteo swainsoni,Aves,Accipitriformes,2016,3,21,-116.348694,33.278233,130,HUMAN_OBSERVATION,
190828,190886,Buteo swainsoni,Aves,Accipitriformes,2014,3,23,-116.348694,33.278233,12,HUMAN_OBSERVATION,
190853,190911,Melanerpes uropygialis,Aves,Piciformes,2005,3,14,-115.5466,32.97742,1,HUMAN_OBSERVATION,
190856,190914,Empidonax traillii,Aves,Passeriformes,1999,8,21,-115.60416,33.192356,0,HUMAN_OBSERVATION,
190867,190925,Melanerpes uropygialis,Aves,Piciformes,2018,2,4,-115.55444,32.968323,2,HUMAN_OBSERVATION,
190893,190951,Empidonax traillii,Aves,Passeriformes,2016,9,17,-115.39479,33.74029,7,HUMAN_OBSERVATION,
190894,190952,Buteo swainsoni,Aves,Accipitriformes,2020,4,1,-116.294,33.257797,4,HUMAN_OBSERVATION,
190904,190962,Melanerpes uropygialis,Aves,Piciformes,2007,2,17,-115.60416,33.192356,0,HUMAN_OBSERVATION,
190915,190973,Empidonax traillii,Aves,Passeriformes,1985,9,21,-116.05582,33.50635,1,HUMAN_OBSERVATION,
190925,190983,Melanerpes uropygialis,Aves,Piciformes,1992,12,28,-115.707214,33.091904,4,HUMAN_OBSERVATION,
191037,191095,Puma concolor,Mammalia,Carnivora,2019,10,31,-116.316567,33.601967,0,HUMAN_OBSERVATION,
191101,191159,Gopherus agassizii,Reptilia,Testudines,2019,3,19,-115.62273,33.618435,0,HUMAN_OBSERVATION,
191102,191160,Uma inornata,Reptilia,Squamata,2021,5,24,-116.499594,33.851925,0,HUMAN_OBSERVATION,
191105,191163,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2021,5,15,-116.407147,33.775662,0,HUMAN_OBSERVATION,
191119,191177,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2018,12,19,-116.244495,32.914474,0,HUMAN_OBSERVATION,
191143,191201,Gopherus agassizii,Reptilia,Testudines,2017,7,18,-116.318871,33.783855,0,HUMAN_OBSERVATION,
191154,191212,Danaus plexippus,Insecta,Lepidoptera,2019,11,13,-116.344077,33.818852,0,HUMAN_OBSERVATION,
191157,191215,Buteo swainsoni,Aves,Accipitriformes,2019,4,3,-116.324625,33.257939,0,HUMAN_OBSERVATION,
191175,191233,Melanerpes uropygialis,Aves,Piciformes,2011,3,28,-114.618559,33.023453,0,HUMAN_OBSERVATION,
191186,191244,Pelecanus occidentalis californicus,Aves,Pelecaniformes,2015,12,30,-115.660763,33.146303,0,HUMAN_OBSERVATION,
191214,191272,Empidonax traillii,Aves,Passeriformes,2013,6,22,-116.314702,33.208962,0,HUMAN_OBSERVATION,Sonoran
191230,191288,Gopherus agassizii,Reptilia,Testudines,2017,9,8,-116.382866,33.663993,0,HUMAN_OBSERVATION,
191284,191342,Melanerpes uropygialis,Aves,Piciformes,2015,8,9,-115.55444,32.968323,7,HUMAN_OBSERVATION,
191294,191352,Melanerpes uropygialis,Aves,Piciformes,2018,2,10,-115.68415,32.781845,1,HUMAN_OBSERVATION,
191298,191356,Melanerpes uropygialis,Aves,Piciformes,2017,1,26,-115.55444,32.968323,2,HUMAN_OBSERVATION,
191317,191375,Buteo swainsoni,Aves,Accipitriformes,2019,4,12,-115.78728,32.74758,1,HUMAN_OBSERVATION,
191329,191387,Buteo swainsoni,Aves,Accipitriformes,2017,3,9,-116.348694,33.278233,35,HUMAN_OBSERVATION,
191341,191399,Buteo swainsoni,Aves,Accipitriformes,2013,10,16,-114.67815,33.54462,34,HUMAN_OBSERVATION,Sonoran
191373,191431,Empidonax traillii,Aves,Passeriformes,2011,6,11,-115.39479,33.74029,10,HUMAN_OBSERVATION,
191378,191436,Melanerpes uropygialis,Aves,Piciformes,2020,10,3,-115.68415,32.781845,1,HUMAN_OBSERVATION,
191399,191457,Melanerpes uropygialis,Aves,Piciformes,2018,2,25,-115.55444,32.968323,4,HUMAN_OBSERVATION,
191951,192009,Melanerpes uropygialis,Aves,Piciformes,2008,2,18,-115.50986,33.132572,0,OBSERVATION,
191975,192033,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2017,12,16,-116.357558,33.760066,0,HUMAN_OBSERVATION,
192000,192058,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2020,2,8,-116.495494,33.721846,0,HUMAN_OBSERVATION,
192036,192094,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2019,12,31,-116.446725,33.76445,0,HUMAN_OBSERVATION,
192052,192110,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2019,7,31,-116.531239,33.663644,0,HUMAN_OBSERVATION,
192095,192153,Gopherus agassizii,Reptilia,Testudines,2020,2,20,-116.335557,33.723827,0,HUMAN_OBSERVATION,
192135,192193,Melanerpes uropygialis,Aves,Piciformes,2020,9,13,-115.54274,32.992523,0,HUMAN_OBSERVATION,
192141,192199,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2019,2,16,-116.220369,33.768088,0,HUMAN_OBSERVATION,
192144,192202,Rallus obsoletus yumanensis,Aves,Gruiformes,2008,9,20,-115.798549,33.082029,0,HUMAN_OBSERVATION,
192196,192254,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2018,1,1,-116.252452,33.432297,0,HUMAN_OBSERVATION,
192198,192256,Rallus obsoletus yumanensis,Aves,Gruiformes,2015,5,23,-115.468192,33.324518,0,HUMAN_OBSERVATION,Sonoran
192250,192308,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2016,9,25,-116.400281,33.766386,0,HUMAN_OBSERVATION,
192274,192332,Puma concolor,Mammalia,Carnivora,2019,3,9,-115.830055,33.502636,0,HUMAN_OBSERVATION,
192341,192399,Puma concolor,Mammalia,Carnivora,2017,10,11,-116.46481,33.09662,0,HUMAN_OBSERVATION,
192380,192438,Agelaius tricolor,Aves,Passeriformes,2014,6,26,-116.1869,32.61962,1,HUMAN_OBSERVATION,
192384,192442,Melanerpes uropygialis,Aves,Piciformes,2012,9,2,-115.5994,32.94161,4,HUMAN_OBSERVATION,
192411,192469,Buteo swainsoni,Aves,Accipitriformes,2018,9,21,-116.30979,33.836987,1,HUMAN_OBSERVATION,
192461,192519,Melanerpes uropygialis,Aves,Piciformes,2020,7,25,-114.52302,33.660603,1,HUMAN_OBSERVATION,
192473,192531,Melanerpes uropygialis,Aves,Piciformes,2015,5,18,-115.62112,32.876965,2,HUMAN_OBSERVATION,
192496,192554,Melanerpes uropygialis,Aves,Piciformes,2017,3,26,-115.55444,32.968323,1,HUMAN_OBSERVATION,
192498,192556,Buteo swainsoni,Aves,Accipitriformes,2020,4,3,-116.3668,33.29732,5,HUMAN_OBSERVATION,
192503,192561,Empidonax traillii,Aves,Passeriformes,2013,6,22,-116.314766,33.209957,1,HUMAN_OBSERVATION,
192511,192569,Haliaeetus leucocephalus,Aves,Accipitriformes,2013,1,8,-114.140625,34.29412,2,HUMAN_OBSERVATION,
192557,192615,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2020,2,9,-116.586995,33.836575,0,HUMAN_OBSERVATION,Mojave
192571,192629,Uma inornata,Reptilia,Squamata,2021,5,8,-116.216286,33.771986,0,HUMAN_OBSERVATION,
192592,192650,Cyprinodon macularius,Actinopterygii,Cyprinodontiformes,2018,4,30,-116.450407,33.387753,0,HUMAN_OBSERVATION,
192627,192685,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2012,11,29,-116.43364,33.602456,0,HUMAN_OBSERVATION,
192657,192715,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2014,4,19,-116.208024,33.60328,0,HUMAN_OBSERVATION,
192712,192770,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2016,4,27,-116.278187,33.763975,0,HUMAN_OBSERVATION,
192717,192775,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2018,1,23,-114.572756,32.84067,0,HUMAN_OBSERVATION,
192733,192791,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2018,1,16,-116.505335,33.797754,0,HUMAN_OBSERVATION,
192843,192901,Agelaius tricolor,Aves,Passeriformes,2013,6,2,-116.034241,32.674266,0,HUMAN_OBSERVATION,
192845,192903,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2020,6,16,-116.457271,33.731216,0,HUMAN_OBSERVATION,San Joaquin
192846,192904,Gopherus agassizii,Reptilia,Testudines,2020,2,13,-114.883887,32.8807,0,HUMAN_OBSERVATION,
193084,193142,Agelaius tricolor,Aves,Passeriformes,2015,4,27,-116.1921,32.6184,0,HUMAN_OBSERVATION,
193091,193149,Rallus obsoletus yumanensis,Aves,Gruiformes,2015,4,20,-114.5111,33.6926,0,HUMAN_OBSERVATION,
193093,193151,Agelaius tricolor,Aves,Passeriformes,2015,4,27,-116.1921,32.6184,0,HUMAN_OBSERVATION,
193094,193152,Agelaius tricolor,Aves,Passeriformes,2015,4,27,-116.1921,32.6184,0,HUMAN_OBSERVATION,
193097,193155,Melanerpes uropygialis,Aves,Piciformes,2021,4,17,-114.4933,32.8541,0,HUMAN_OBSERVATION,
193104,193162,Rallus obsoletus yumanensis,Aves,Gruiformes,2007,2,14,-115.7945,33.1188,0,HUMAN_OBSERVATION,
193106,193164,Rallus obsoletus yumanensis,Aves,Gruiformes,2015,6,1,-114.3982,34.5558,0,HUMAN_OBSERVATION,
