FID,species,class,order,year,month,day,decimalLongitude,decimalLatitude,individualCount,basisOfRecord,firename,fireyear,firesize,fireID,buffSize_km,buffArea_acres
258459,Melanerpes uropygialis,Aves,Piciformes,2016,12,28,-114.48251,34.733994,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
258480,Melanerpes uropygialis,Aves,Piciformes,2013,12,14,-114.45964,32.88135,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
258657,Melanerpes uropygialis,Aves,Piciformes,2013,10,6,-114.45964,32.88135,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
259210,Colaptes chrysoides,Aves,Piciformes,2011,11,19,-114.48765,34.74276,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
259279,Melanerpes uropygialis,Aves,Piciformes,2018,3,3,-114.69557,32.738663,2,HUMAN_OBSERVATION,ALAMO,2016,136.4,360,2000,3282
259330,Melanerpes uropygialis,Aves,Piciformes,2020,10,31,-114.45976,32.879894,3,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
259457,Empidonax traillii,Aves,Passeriformes,2020,8,7,-117.840546,34.47288,1,HUMAN_OBSERVATION,BOBCAT,2020,115997.570061,1110,2000,15236
259635,Melanerpes uropygialis,Aves,Piciformes,2015,10,19,-114.45976,32.879894,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
259708,Melanerpes uropygialis,Aves,Piciformes,2013,3,25,-114.69516,32.739243,1,HUMAN_OBSERVATION,ALAMO,2016,136.4,360,2000,3282
259732,Empidonax traillii,Aves,Passeriformes,2017,8,27,-118.34545,34.674374,2,HUMAN_OBSERVATION,POWERHOUSE,2013,30267.57,418,2000,9258
259869,Buteo swainsoni,Aves,Accipitriformes,2018,5,21,-121.024,37.08,1,HUMAN_OBSERVATION,BASALT,2004,410.184,929,2000,3551
260503,Empidonax traillii,Aves,Passeriformes,2016,5,30,-114.46656,32.88192,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
260597,Melanerpes uropygialis,Aves,Piciformes,2015,1,3,-114.45964,32.88135,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
260602,Colaptes chrysoides,Aves,Piciformes,2011,11,25,-114.48765,34.74276,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
261499,Melanerpes uropygialis,Aves,Piciformes,1985,9,10,-114.46656,32.88192,0,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
261638,Melanerpes uropygialis,Aves,Piciformes,2017,5,10,-114.518524,34.757988,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
261665,Melanerpes uropygialis,Aves,Piciformes,2017,10,18,-114.45976,32.879894,4,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
261706,Riparia riparia,Aves,Passeriformes,2017,8,20,-117.84601,34.471138,1,HUMAN_OBSERVATION,BOBCAT,2020,115997.570061,1110,2000,15236
261795,Agelaius tricolor,Aves,Passeriformes,2018,4,24,-118.34545,34.674374,20,HUMAN_OBSERVATION,POWERHOUSE,2013,30267.57,418,2000,9258
262047,Melanerpes uropygialis,Aves,Piciformes,2012,3,19,-114.48251,34.733994,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
262273,Riparia riparia,Aves,Passeriformes,2016,4,26,-117.84601,34.471138,1,HUMAN_OBSERVATION,BOBCAT,2020,115997.570061,1110,2000,15236
262641,Melanerpes uropygialis,Aves,Piciformes,2012,1,18,-114.48498,34.736954,0,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
262749,Agelaius tricolor,Aves,Passeriformes,2008,3,24,-121.03088,37.08312,0,HUMAN_OBSERVATION,BASALT,2004,410.184,929,2000,3551
263145,Empidonax traillii,Aves,Passeriformes,2018,8,9,-117.840713,34.473152,0,HUMAN_OBSERVATION,BOBCAT,2020,115997.570061,1110,2000,15236
264266,Dipodomys ingens,Mammalia,Rodentia,2016,6,2,-119.888627,35.082912,0,HUMAN_OBSERVATION,COTTON,2010,2037.958,1092,2000,5508
264281,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2007,4,22,-116.528518,33.318594,0,HUMAN_OBSERVATION,PINES,2002,61691.24,263,2000,26578
264457,Rana boylii,Amphibia,Anura,2019,9,20,-120.610449,36.238331,0,HUMAN_OBSERVATION,MINERAL,2020,29666.8421487,1111,2000,15290
264625,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2021,3,23,-116.556405,33.980614,0,HUMAN_OBSERVATION,INDIAN 2,2005,188.7452,78,2000,3192
264994,Haliaeetus leucocephalus,Aves,Accipitriformes,2019,11,23,-114.48498,34.736954,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
265429,Melanerpes uropygialis,Aves,Piciformes,2020,10,3,-114.45976,32.879894,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
265435,Empidonax traillii,Aves,Passeriformes,2014,5,13,-120.044,35.358047,1,HUMAN_OBSERVATION,BECK,2000,396.3609,926,2000,3513
265547,Buteo swainsoni,Aves,Accipitriformes,2010,5,22,-115.50674,35.23213,1,HUMAN_OBSERVATION,DOME,2020,44211.0845875,1109,2000,17466
265624,Melanerpes uropygialis,Aves,Piciformes,1975,9,8,-114.46656,32.88192,6,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
265676,Gymnogyps californianus,Aves,Accipitriformes,2012,12,31,-119.38754,34.933525,12,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,2000,3267
269712,Haliaeetus leucocephalus,Aves,Accipitriformes,2004,1,7,-121.024,37.08,0,HUMAN_OBSERVATION,BASALT,2004,410.184,929,2000,3551
270506,Ammospermophilus nelsoni,Mammalia,Rodentia,2012,12,8,-119.855771,35.054936,0,HUMAN_OBSERVATION,COTTON,2010,2037.958,1092,2000,5508
270537,Buteo swainsoni,Aves,Accipitriformes,2019,6,17,-118.93139,34.942223,40,HUMAN_OBSERVATION,PARKWAY,2009,689.9021,946,2000,3679
270597,Agelaius tricolor,Aves,Passeriformes,2003,4,15,-118.39457,34.72747,100,HUMAN_OBSERVATION,POWERHOUSE,2013,30267.57,418,2000,9258
270608,Agelaius tricolor,Aves,Passeriformes,2017,3,18,-119.41465,34.946514,100,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,2000,3267
271066,Melanerpes uropygialis,Aves,Piciformes,2010,12,13,-114.46656,32.88192,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
271459,Coleonyx switaki,Reptilia,Squamata,2008,5,21,-116.591481,33.204715,0,HUMAN_OBSERVATION,PINES,2002,61691.24,263,2000,26578
272047,Melanerpes uropygialis,Aves,Piciformes,2013,6,4,-114.48498,34.736954,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
272509,Melanerpes uropygialis,Aves,Piciformes,2009,12,28,-114.48711,34.735195,0,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
273078,Melanerpes uropygialis,Aves,Piciformes,1961,4,9,-114.46656,32.88192,0,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
273134,Empidonax traillii,Aves,Passeriformes,2015,8,24,-121.024,37.08,1,HUMAN_OBSERVATION,BASALT,2004,410.184,929,2000,3551
273285,Melanerpes uropygialis,Aves,Piciformes,2017,11,1,-114.45976,32.879894,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
273558,Puma concolor,Mammalia,Carnivora,2021,6,13,-116.482485,33.050146,0,HUMAN_OBSERVATION,BANNER FIRE,2012,5320.116,329,2000,6861
273565,Uma inornata,Reptilia,Squamata,2019,8,27,-116.563276,33.984548,0,HUMAN_OBSERVATION,INDIAN 2,2005,188.7452,78,2000,3192
273674,Melanerpes uropygialis,Aves,Piciformes,2012,3,19,-114.48251,34.733994,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
273741,Gymnogyps californianus,Aves,Accipitriformes,1986,7,21,-119.398155,34.911884,0,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,2000,3267
278535,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2006,7,2,-116.529088,33.323402,0,HUMAN_OBSERVATION,PINES,2002,61691.24,263,2000,26578
280180,Uma inornata,Reptilia,Squamata,2018,11,5,-116.546893,33.995056,0,HUMAN_OBSERVATION,INDIAN 2,2005,188.7452,78,2000,3192
280504,Melanerpes uropygialis,Aves,Piciformes,2003,2,17,-114.46656,32.88192,0,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
