obsID,species,class,order,year,month,day,dcmlLng,dcmlLtt,indvdlC,bssOfRc,FID_,firename,fireyear,firesize,fireID,buffSize_km,buffArea_acres
51594,Haliaeetus leucocephalus,Aves,Accipitriformes,2015,11,29,-121.048225,37.08216,2,HUMAN_OBSERVATION,305,ROMERO,2000,1706.85,873,1000,3568
51594,Haliaeetus leucocephalus,Aves,Accipitriformes,2015,11,29,-121.048225,37.08216,2,HUMAN_OBSERVATION,330,ROMERO,2008,766.0438,938,1000,1916
51690,Gymnogyps californianus,Aves,Accipitriformes,2020,6,16,-119.39596,34.930313,6,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
51729,Gymnogyps californianus,Aves,Accipitriformes,2018,3,9,-119.39508,34.921055,6,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
51800,Haliaeetus leucocephalus,Aves,Accipitriformes,2017,5,5,-121.098434,37.08131,1,HUMAN_OBSERVATION,279,SAN LUIS,2005,332.2597,727,1000,1055
51800,Haliaeetus leucocephalus,Aves,Accipitriformes,2017,5,5,-121.098434,37.08131,1,HUMAN_OBSERVATION,305,ROMERO,2000,1706.85,873,1000,3568
51800,Haliaeetus leucocephalus,Aves,Accipitriformes,2017,5,5,-121.098434,37.08131,1,HUMAN_OBSERVATION,330,ROMERO,2008,766.0438,938,1000,1916
51800,Haliaeetus leucocephalus,Aves,Accipitriformes,2017,5,5,-121.098434,37.08131,1,HUMAN_OBSERVATION,363,ROMERO,2011,451.0401,971,1000,1303
52166,Empidonax traillii,Aves,Passeriformes,2003,5,11,-116.56938,34.05072,NA,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
52375,Empidonax traillii,Aves,Passeriformes,2020,6,6,-116.56938,34.05072,2,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
52946,Agelaius tricolor,Aves,Passeriformes,2017,3,18,-119.44222,34.958794,6,HUMAN_OBSERVATION,256,SODA,2005,449.4977,678,1000,2125
52946,Agelaius tricolor,Aves,Passeriformes,2017,3,18,-119.44222,34.958794,6,HUMAN_OBSERVATION,413,HUDSON,2017,1182.301,1021,1000,3096
53200,Gymnogyps californianus,Aves,Accipitriformes,2020,3,7,-119.39596,34.930313,2,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
53328,Empidonax traillii,Aves,Passeriformes,1984,8,11,-116.56938,34.05072,7,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
53404,Buteo swainsoni,Aves,Accipitriformes,2019,7,12,-118.9408,34.972515,7,HUMAN_OBSERVATION,338,PARKWAY,2009,689.9021,946,1000,2144
53406,Haliaeetus leucocephalus,Aves,Accipitriformes,2014,1,17,-114.67581,33.213398,1,HUMAN_OBSERVATION,131,DRAPER,2017,754.3,368,1000,4002
53475,Colaptes chrysoides,Aves,Piciformes,2019,5,17,-115.428116,35.176826,2,HUMAN_OBSERVATION,501,HACKBERRY COMPLEX 1,2005,63771.3,565,1000,30414
53524,Empidonax traillii,Aves,Passeriformes,2019,8,11,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
53573,Empidonax traillii,Aves,Passeriformes,2008,5,14,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
54191,Agelaius tricolor,Aves,Passeriformes,2019,4,3,-121.25415,37.4546,2,HUMAN_OBSERVATION,499,DEL PUERTO,2020,390647.255599,1112,1000,25919
54213,Buteo swainsoni,Aves,Accipitriformes,2010,8,12,-118.09084,36.66043,2,HUMAN_OBSERVATION,116,MOFFAT,2018,1253.925,351,1000,5273
54298,Buteo swainsoni,Aves,Accipitriformes,2019,8,17,-117.8687,34.4571,1,HUMAN_OBSERVATION,497,BOBCAT,2020,115997.570061,1110,1000,19113
54531,Gymnogyps californianus,Aves,Accipitriformes,2020,2,15,-119.39907,34.931927,8,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
54595,Empidonax traillii,Aves,Passeriformes,1972,8,27,-116.56938,34.05072,15,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
54788,Colaptes chrysoides,Aves,Piciformes,2020,10,17,-115.312386,35.14661,1,HUMAN_OBSERVATION,501,HACKBERRY COMPLEX 1,2005,63771.3,565,1000,30414
54861,Melanerpes uropygialis,Aves,Piciformes,2011,10,11,-114.46906,32.88443,2,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
54898,Agelaius tricolor,Aves,Passeriformes,2010,3,5,-118.38164,34.687126,30,HUMAN_OBSERVATION,181,POWERHOUSE,2013,30267.57,418,1000,9729
55064,Buteo swainsoni,Aves,Accipitriformes,2018,4,30,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
55243,Gymnogyps californianus,Aves,Accipitriformes,2018,6,19,-119.3964,34.930237,10,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
55255,Empidonax traillii,Aves,Passeriformes,1992,5,29,-116.45924,33.215355,2,HUMAN_OBSERVATION,30,PINES,2002,61691.24,263,1000,27880
55875,Buteo swainsoni,Aves,Accipitriformes,2014,4,11,-120.67104,37.188084,1,HUMAN_OBSERVATION,494,SANDY,2016,0,1107,1000,1430
55956,Empidonax traillii,Aves,Passeriformes,2019,9,12,-115.83078,33.499706,1,HUMAN_OBSERVATION,48,DOS PALMAS,2008,456.4143,283,1000,2758
56045,Haliaeetus leucocephalus,Aves,Accipitriformes,2015,3,11,-121.06257,37.098362,1,HUMAN_OBSERVATION,305,ROMERO,2000,1706.85,873,1000,3568
56178,Empidonax traillii,Aves,Passeriformes,1984,5,21,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
56240,Empidonax traillii,Aves,Passeriformes,2009,5,31,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
56324,Empidonax traillii,Aves,Passeriformes,2012,6,3,-115.83078,33.499706,NA,HUMAN_OBSERVATION,48,DOS PALMAS,2008,456.4143,283,1000,2758
56330,Agelaius tricolor,Aves,Passeriformes,2018,2,3,-119.41285,34.931507,1,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
56432,Empidonax traillii,Aves,Passeriformes,1985,8,10,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
56789,Empidonax traillii,Aves,Passeriformes,1996,5,26,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
56839,Colaptes chrysoides,Aves,Piciformes,2016,7,16,-115.5893,35.3669,1,HUMAN_OBSERVATION,496,DOME,2020,44211.0845875,1109,1000,17321
57079,Agelaius tricolor,Aves,Passeriformes,2014,4,11,-121.28138,37.45279,NA,HUMAN_OBSERVATION,499,DEL PUERTO,2020,390647.255599,1112,1000,25919
57186,Buteo swainsoni,Aves,Accipitriformes,2015,4,25,-119.508766,34.893394,1,HUMAN_OBSERVATION,298,HWY166,2004,65.16033,856,1000,1285
57303,Empidonax traillii,Aves,Passeriformes,1984,9,2,-116.56938,34.05072,3,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
57306,Gymnogyps californianus,Aves,Accipitriformes,2019,10,26,-119.39596,34.930313,7,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
57577,Melanerpes uropygialis,Aves,Piciformes,2002,5,4,-114.47981,32.87638,NA,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
57588,Melanerpes uropygialis,Aves,Piciformes,2019,1,6,-114.469,32.884605,1,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
57659,Buteo swainsoni,Aves,Accipitriformes,2020,10,2,-117.90843,34.47202,2,HUMAN_OBSERVATION,497,BOBCAT,2020,115997.570061,1110,1000,19113
57686,Buteo swainsoni,Aves,Accipitriformes,2013,7,6,-116.57267,34.04935,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
57880,Empidonax traillii,Aves,Passeriformes,2015,6,3,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
57917,Empidonax traillii,Aves,Passeriformes,1997,5,24,-116.56938,34.05072,3,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
58061,Empidonax traillii,Aves,Passeriformes,1992,5,27,-116.56938,34.05072,7,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
58184,Haliaeetus leucocephalus,Aves,Accipitriformes,2015,10,23,-121.048225,37.08216,3,HUMAN_OBSERVATION,305,ROMERO,2000,1706.85,873,1000,3568
58184,Haliaeetus leucocephalus,Aves,Accipitriformes,2015,10,23,-121.048225,37.08216,3,HUMAN_OBSERVATION,330,ROMERO,2008,766.0438,938,1000,1916
58245,Empidonax traillii,Aves,Passeriformes,2020,9,13,-115.83078,33.499706,3,HUMAN_OBSERVATION,48,DOS PALMAS,2008,456.4143,283,1000,2758
58595,Buteo swainsoni,Aves,Accipitriformes,2018,4,27,-121.28138,37.45279,4,HUMAN_OBSERVATION,499,DEL PUERTO,2020,390647.255599,1112,1000,25919
58642,Gymnogyps californianus,Aves,Accipitriformes,2019,1,18,-119.39907,34.931927,1,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
59011,Buteo swainsoni,Aves,Accipitriformes,2018,4,21,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
59352,Empidonax traillii,Aves,Passeriformes,2007,5,13,-117.24551,34.336487,NA,HUMAN_OBSERVATION,172,PILOT,2016,8110.823,409,1000,4363
59734,Agelaius tricolor,Aves,Passeriformes,2016,1,18,-120.01359,35.35269,10,HUMAN_OBSERVATION,318,BECK,2000,396.3609,926,1000,2259
59873,Buteo swainsoni,Aves,Accipitriformes,2012,6,10,-120.67081,37.1865,6,HUMAN_OBSERVATION,494,SANDY,2016,0,1107,1000,1430
60094,Riparia riparia,Aves,Passeriformes,2014,5,7,-116.23586,35.87709,5,HUMAN_OBSERVATION,155,TECOPA,2017,26.99327,392,1000,1205
60102,Empidonax traillii,Aves,Passeriformes,2013,5,8,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
60165,Empidonax traillii,Aves,Passeriformes,1986,9,20,-116.56938,34.05072,NA,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
60230,Agelaius tricolor,Aves,Passeriformes,2012,4,12,-121.05832,37.05849,1500,HUMAN_OBSERVATION,321,BASALT,2004,410.184,929,1000,2879
60250,Melanerpes uropygialis,Aves,Piciformes,2013,8,5,-114.469,32.884605,2,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
60463,Riparia riparia,Aves,Passeriformes,2002,4,8,-116.56938,34.05072,NA,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
60551,Empidonax traillii,Aves,Passeriformes,2014,6,7,-116.56938,34.05072,2,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
60909,Empidonax traillii,Aves,Passeriformes,2020,5,13,-116.47142,33.09793,1,HUMAN_OBSERVATION,180,STEWART,2012,10630.18,417,1000,8290
60923,Melanerpes uropygialis,Aves,Piciformes,2018,9,29,-114.469,32.884605,1,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
60961,Agelaius tricolor,Aves,Passeriformes,2019,3,25,-119.39907,34.931927,46,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
61102,Gymnogyps californianus,Aves,Accipitriformes,2019,1,19,-119.39907,34.931927,8,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
61104,Empidonax traillii,Aves,Passeriformes,2020,5,19,-116.56938,34.05072,4,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
61182,Empidonax traillii,Aves,Passeriformes,2014,5,12,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
61191,Agelaius tricolor,Aves,Passeriformes,2015,3,21,-118.430046,34.72084,100,HUMAN_OBSERVATION,181,POWERHOUSE,2013,30267.57,418,1000,9729
61423,Empidonax traillii,Aves,Passeriformes,2019,5,31,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
61561,Buteo swainsoni,Aves,Accipitriformes,2007,5,9,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
61641,Empidonax traillii,Aves,Passeriformes,1989,5,15,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
61759,Buteo swainsoni,Aves,Accipitriformes,2019,8,17,-117.8687,34.4571,1,HUMAN_OBSERVATION,497,BOBCAT,2020,115997.570061,1110,1000,19113
61911,Empidonax traillii,Aves,Passeriformes,2018,9,30,-115.83078,33.499706,3,HUMAN_OBSERVATION,48,DOS PALMAS,2008,456.4143,283,1000,2758
62192,Empidonax traillii,Aves,Passeriformes,2005,5,19,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
62344,Melanerpes uropygialis,Aves,Piciformes,2020,9,17,-114.47981,32.87638,3,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
62387,Buteo swainsoni,Aves,Accipitriformes,2008,4,7,-116.47142,33.09793,NA,HUMAN_OBSERVATION,180,STEWART,2012,10630.18,417,1000,8290
62618,Buteo swainsoni,Aves,Accipitriformes,2013,3,24,-117.8139,34.457634,2,HUMAN_OBSERVATION,497,BOBCAT,2020,115997.570061,1110,1000,19113
62697,Haliaeetus leucocephalus,Aves,Accipitriformes,2018,3,15,-121.28138,37.45279,1,HUMAN_OBSERVATION,499,DEL PUERTO,2020,390647.255599,1112,1000,25919
62866,Haliaeetus leucocephalus,Aves,Accipitriformes,2010,1,2,-121.048225,37.08216,1,HUMAN_OBSERVATION,305,ROMERO,2000,1706.85,873,1000,3568
62866,Haliaeetus leucocephalus,Aves,Accipitriformes,2010,1,2,-121.048225,37.08216,1,HUMAN_OBSERVATION,330,ROMERO,2008,766.0438,938,1000,1916
62884,Empidonax traillii,Aves,Passeriformes,1988,5,16,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
63487,Empidonax traillii,Aves,Passeriformes,2015,5,16,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
63817,Melanerpes uropygialis,Aves,Piciformes,2013,12,18,-114.469,32.884605,1,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
63958,Gymnogyps californianus,Aves,Accipitriformes,2018,2,11,-119.39907,34.931927,1,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
64090,Gymnogyps californianus,Aves,Accipitriformes,2018,3,17,-119.39907,34.931927,1,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
64149,Empidonax traillii,Aves,Passeriformes,2014,6,17,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
64264,Empidonax traillii,Aves,Passeriformes,2009,5,16,-121.28138,37.45279,4,HUMAN_OBSERVATION,499,DEL PUERTO,2020,390647.255599,1112,1000,25919
64401,Gymnogyps californianus,Aves,Accipitriformes,2007,8,4,-119.39596,34.930313,5,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
64655,Empidonax traillii,Aves,Passeriformes,2020,5,13,-116.47142,33.09793,2,HUMAN_OBSERVATION,180,STEWART,2012,10630.18,417,1000,8290
64859,Empidonax traillii,Aves,Passeriformes,2014,5,22,-116.56181,34.05649,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
64998,Melanerpes uropygialis,Aves,Piciformes,2014,1,13,-114.47162,32.878998,1,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
65046,Empidonax traillii,Aves,Passeriformes,2007,8,25,-116.56938,34.05072,NA,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
65074,Riparia riparia,Aves,Passeriformes,2018,8,31,-116.23479,35.87009,2,HUMAN_OBSERVATION,155,TECOPA,2017,26.99327,392,1000,1205
65312,Haliaeetus leucocephalus,Aves,Accipitriformes,2012,11,1,-121.048225,37.08216,1,HUMAN_OBSERVATION,305,ROMERO,2000,1706.85,873,1000,3568
65312,Haliaeetus leucocephalus,Aves,Accipitriformes,2012,11,1,-121.048225,37.08216,1,HUMAN_OBSERVATION,330,ROMERO,2008,766.0438,938,1000,1916
65346,Buteo swainsoni,Aves,Accipitriformes,2018,5,28,-121.098434,37.08131,1,HUMAN_OBSERVATION,279,SAN LUIS,2005,332.2597,727,1000,1055
65346,Buteo swainsoni,Aves,Accipitriformes,2018,5,28,-121.098434,37.08131,1,HUMAN_OBSERVATION,305,ROMERO,2000,1706.85,873,1000,3568
65346,Buteo swainsoni,Aves,Accipitriformes,2018,5,28,-121.098434,37.08131,1,HUMAN_OBSERVATION,330,ROMERO,2008,766.0438,938,1000,1916
65346,Buteo swainsoni,Aves,Accipitriformes,2018,5,28,-121.098434,37.08131,1,HUMAN_OBSERVATION,363,ROMERO,2011,451.0401,971,1000,1303
65530,Empidonax traillii,Aves,Passeriformes,1976,6,5,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
65545,Empidonax traillii,Aves,Passeriformes,2019,9,7,-116.5452,34.17208,2,HUMAN_OBSERVATION,28,SAWTOOTH COMPLEX,2006,61767.18,261,1000,21263
65723,Buteo swainsoni,Aves,Accipitriformes,2016,5,1,-116.57034,34.05071,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
65734,Melanerpes uropygialis,Aves,Piciformes,2015,11,14,-114.47981,32.87638,1,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
65776,Empidonax traillii,Aves,Passeriformes,1998,9,21,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
66535,Gymnogyps californianus,Aves,Accipitriformes,2019,4,13,-119.39907,34.931927,4,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
66869,Empidonax traillii,Aves,Passeriformes,2010,10,3,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
67060,Buteo swainsoni,Aves,Accipitriformes,2019,3,27,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
67172,Empidonax traillii,Aves,Passeriformes,2013,6,11,-116.56938,34.05072,3,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
67257,Empidonax traillii,Aves,Passeriformes,2019,5,31,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
67374,Empidonax traillii,Aves,Passeriformes,1989,5,27,-116.56938,34.05072,2,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
67454,Empidonax traillii,Aves,Passeriformes,2019,5,26,-115.312386,35.14661,1,HUMAN_OBSERVATION,501,HACKBERRY COMPLEX 1,2005,63771.3,565,1000,30414
67541,Riparia riparia,Aves,Passeriformes,2018,8,31,-116.23415,35.871788,2,HUMAN_OBSERVATION,155,TECOPA,2017,26.99327,392,1000,1205
67601,Buteo swainsoni,Aves,Accipitriformes,2009,4,8,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
67668,Empidonax traillii,Aves,Passeriformes,2008,5,25,-116.56938,34.05072,NA,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
67673,Empidonax traillii,Aves,Passeriformes,1984,5,21,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
67830,Empidonax traillii,Aves,Passeriformes,2016,5,24,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
67861,Buteo swainsoni,Aves,Accipitriformes,2019,5,21,-121.048225,37.08216,1,HUMAN_OBSERVATION,305,ROMERO,2000,1706.85,873,1000,3568
67861,Buteo swainsoni,Aves,Accipitriformes,2019,5,21,-121.048225,37.08216,1,HUMAN_OBSERVATION,330,ROMERO,2008,766.0438,938,1000,1916
67925,Melanerpes uropygialis,Aves,Piciformes,1986,12,29,-114.47981,32.87638,NA,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
68019,Empidonax traillii,Aves,Passeriformes,1998,5,28,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
68048,Empidonax traillii,Aves,Passeriformes,2010,5,18,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
68321,Agelaius tricolor,Aves,Passeriformes,2010,1,17,-120.03023,35.35157,NA,HUMAN_OBSERVATION,318,BECK,2000,396.3609,926,1000,2259
68357,Empidonax traillii,Aves,Passeriformes,2019,5,25,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
68527,Gymnogyps californianus,Aves,Accipitriformes,2015,1,24,-119.39907,34.931927,9,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
68772,Gymnogyps californianus,Aves,Accipitriformes,2018,4,26,-119.39907,34.931927,7,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
68809,Haliaeetus leucocephalus,Aves,Accipitriformes,2008,2,25,-121.048225,37.08216,1,HUMAN_OBSERVATION,305,ROMERO,2000,1706.85,873,1000,3568
68809,Haliaeetus leucocephalus,Aves,Accipitriformes,2008,2,25,-121.048225,37.08216,1,HUMAN_OBSERVATION,330,ROMERO,2008,766.0438,938,1000,1916
68842,Buteo swainsoni,Aves,Accipitriformes,2018,5,28,-121.098434,37.08131,1,HUMAN_OBSERVATION,279,SAN LUIS,2005,332.2597,727,1000,1055
68842,Buteo swainsoni,Aves,Accipitriformes,2018,5,28,-121.098434,37.08131,1,HUMAN_OBSERVATION,305,ROMERO,2000,1706.85,873,1000,3568
68842,Buteo swainsoni,Aves,Accipitriformes,2018,5,28,-121.098434,37.08131,1,HUMAN_OBSERVATION,330,ROMERO,2008,766.0438,938,1000,1916
68842,Buteo swainsoni,Aves,Accipitriformes,2018,5,28,-121.098434,37.08131,1,HUMAN_OBSERVATION,363,ROMERO,2011,451.0401,971,1000,1303
68947,Empidonax traillii,Aves,Passeriformes,2017,5,17,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
68994,Buteo swainsoni,Aves,Accipitriformes,2014,7,9,-119.5055,34.897835,1,HUMAN_OBSERVATION,298,HWY166,2004,65.16033,856,1000,1285
69167,Buteo swainsoni,Aves,Accipitriformes,2019,3,30,-116.57267,34.04935,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
69307,Empidonax traillii,Aves,Passeriformes,2016,9,11,-116.57267,34.04935,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
69628,Melanerpes uropygialis,Aves,Piciformes,2019,1,29,-114.469,32.884605,3,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
69866,Buteo swainsoni,Aves,Accipitriformes,2019,4,24,-116.56938,34.05072,2,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
70177,Buteo swainsoni,Aves,Accipitriformes,1984,5,10,-115.32589,35.156265,1,HUMAN_OBSERVATION,501,HACKBERRY COMPLEX 1,2005,63771.3,565,1000,30414
70368,Colaptes chrysoides,Aves,Piciformes,2018,10,21,-115.39556,35.042805,1,HUMAN_OBSERVATION,501,HACKBERRY COMPLEX 1,2005,63771.3,565,1000,30414
70453,Empidonax traillii,Aves,Passeriformes,1999,5,23,-116.56938,34.05072,12,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
70526,Buteo swainsoni,Aves,Accipitriformes,2016,7,2,-119.39907,34.931927,1,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
70533,Melanerpes uropygialis,Aves,Piciformes,2015,12,19,-114.47981,32.87638,3,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
70563,Agelaius tricolor,Aves,Passeriformes,2012,5,25,-121.28138,37.45279,8,HUMAN_OBSERVATION,499,DEL PUERTO,2020,390647.255599,1112,1000,25919
70741,Colaptes chrysoides,Aves,Piciformes,2014,5,27,-115.5893,35.3669,1,HUMAN_OBSERVATION,496,DOME,2020,44211.0845875,1109,1000,17321
70928,Empidonax traillii,Aves,Passeriformes,1985,9,21,-116.56938,34.05072,3,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
71040,Melanerpes uropygialis,Aves,Piciformes,1973,3,24,-114.47981,32.87638,NA,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
71078,Empidonax traillii,Aves,Passeriformes,2007,5,13,-116.56938,34.05072,2,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
71113,Empidonax traillii,Aves,Passeriformes,2014,5,19,-116.56938,34.05072,NA,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
71217,Empidonax traillii,Aves,Passeriformes,1986,6,3,-116.56938,34.05072,4,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
71282,Gymnogyps californianus,Aves,Accipitriformes,1983,9,24,-119.40126,34.914513,NA,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
71504,Gymnogyps californianus,Aves,Accipitriformes,2019,5,4,-119.39596,34.930313,6,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
71511,Empidonax traillii,Aves,Passeriformes,2019,5,25,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
71535,Gymnogyps californianus,Aves,Accipitriformes,2013,2,13,-119.39624,34.93041,8,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
71677,Gymnogyps californianus,Aves,Accipitriformes,2019,2,3,-119.39907,34.931927,3,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
71722,Buteo swainsoni,Aves,Accipitriformes,2017,3,8,-116.45924,33.215355,1,HUMAN_OBSERVATION,30,PINES,2002,61691.24,263,1000,27880
71938,Empidonax traillii,Aves,Passeriformes,1987,5,29,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
72074,Riparia riparia,Aves,Passeriformes,2012,4,4,-114.672066,33.234764,1,HUMAN_OBSERVATION,131,DRAPER,2017,754.3,368,1000,4002
72106,Empidonax traillii,Aves,Passeriformes,2019,5,21,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
72190,Gymnogyps californianus,Aves,Accipitriformes,2019,9,24,-119.39907,34.931927,4,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
72246,Agelaius tricolor,Aves,Passeriformes,2018,4,10,-118.38164,34.687126,5,HUMAN_OBSERVATION,181,POWERHOUSE,2013,30267.57,418,1000,9729
